date,6Y,7Y,10Y,20Y
3/17/2016,2.45,3.05,3.61,4.31
3/18/2016,2.43,3,3.55,4.3
3/21/2016,2.45,3.08,3.61,4.35
3/22/2016,2.5,3.13,3.7,4.35
3/23/2016,2.46,3.05,3.6,4.29
3/24/2016,2.47,3.09,3.6,4.31
3/28/2016,2.43,3.04,3.62,4.23
3/29/2016,2.38,2.97,3.5,4.25
3/30/2016,2.34,2.94,3.52,4.19
3/31/2016,2.31,2.92,3.48,4.19
4/1/2016,2.32,2.89,3.54,4.17
4/4/2016,2.31,2.91,3.45,4.25
4/5/2016,2.24,2.85,3.38,4.19
4/6/2016,2.28,2.9,3.47,4.23
4/7/2016,2.24,2.79,3.42,4.13
4/8/2016,2.26,2.86,3.46,4.17
4/11/2016,2.26,2.82,3.48,4.16
4/12/2016,2.31,2.92,3.44,4.2
4/13/2016,2.27,2.91,3.49,4.22
4/14/2016,2.34,2.96,3.48,4.17
4/15/2016,2.27,2.87,3.44,4.09
4/18/2016,2.31,2.88,3.45,4.16
4/19/2016,2.31,2.9,3.45,4.17
4/20/2016,2.4,3.01,3.61,4.26
4/21/2016,2.42,3,3.62,4.31
4/22/2016,2.44,3.07,3.57,4.29
4/25/2016,2.43,3.02,3.62,4.27
4/26/2016,2.48,3.12,3.6,4.35
4/27/2016,2.39,2.99,3.59,4.32
4/28/2016,2.35,2.96,3.53,4.25
4/29/2016,2.33,2.95,3.49,4.28
5/2/2016,2.37,2.97,3.6,4.33
5/3/2016,2.33,2.97,3.48,4.28
5/4/2016,2.29,2.94,3.49,4.28
5/5/2016,2.29,2.85,3.51,4.14
5/6/2016,2.29,2.89,3.51,4.21
5/9/2016,2.27,2.86,3.52,4.17
5/10/2016,2.25,2.86,3.53,4.19
5/11/2016,2.28,2.9,3.42,4.2
5/12/2016,2.3,2.87,3.47,4.18
5/13/2016,2.29,2.86,3.45,4.16
5/16/2016,2.31,2.94,3.4,4.23
5/17/2016,2.36,2.97,3.45,4.23
5/18/2016,2.46,3.05,3.52,4.33
5/19/2016,2.43,3.07,3.57,4.19
5/20/2016,2.46,3.03,3.55,4.23
5/23/2016,2.43,2.99,3.57,4.23
5/24/2016,2.49,3.05,3.62,4.24
5/25/2016,2.45,3.07,3.59,4.31
5/26/2016,2.43,2.99,3.56,4.23
5/27/2016,2.48,3.01,3.54,4.3
5/31/2016,2.45,3.04,3.51,4.22
6/1/2016,2.44,3.04,3.56,4.25
6/2/2016,2.44,2.97,3.51,4.14
6/3/2016,2.28,2.86,3.47,4.11
6/6/2016,2.34,2.93,3.49,4.12
6/7/2016,2.3,2.88,3.42,4.15
6/8/2016,2.28,2.9,3.45,4.08
6/9/2016,2.27,2.86,3.41,4
6/10/2016,2.25,2.84,3.39,4.04
6/13/2016,2.2,2.79,3.3,4.04
6/14/2016,2.24,2.82,3.3,4.01
6/15/2016,2.19,2.77,3.25,3.95
6/16/2016,2.19,2.74,3.22,3.92
6/17/2016,2.21,2.78,3.34,3.98
6/20/2016,2.26,2.78,3.4,4.09
6/21/2016,2.27,2.82,3.43,4.02
6/22/2016,2.28,2.84,3.34,4.08
6/23/2016,2.3,2.88,3.5,4.11
6/24/2016,2.17,2.75,3.33,4.02
6/27/2016,2.1,2.62,3.12,3.78
6/28/2016,2.07,2.59,3.18,3.82
6/29/2016,2.1,2.7,3.19,3.85
6/30/2016,2.1,2.68,3.23,3.89
7/1/2016,2.05,2.66,3.21,3.79
7/5/2016,2.01,2.57,3.07,3.77
7/6/2016,2.05,2.6,3.08,3.75
7/7/2016,2.02,2.55,3.15,3.75
7/8/2016,2,2.52,3.13,3.64
7/11/2016,2.11,2.62,3.09,3.72
7/12/2016,2.18,2.73,3.22,3.85
7/13/2016,2.15,2.7,3.17,3.73
7/14/2016,2.17,2.71,3.19,3.79
7/15/2016,2.23,2.76,3.32,3.9
7/18/2016,2.21,2.78,3.26,3.93
7/19/2016,2.21,2.72,3.31,3.86
7/20/2016,2.21,2.77,3.25,3.93
7/21/2016,2.19,2.74,3.25,3.94
7/22/2016,2.23,2.78,3.29,3.93
7/25/2016,2.24,2.8,3.26,3.94
7/26/2016,2.21,2.77,3.23,3.95
7/27/2016,2.17,2.7,3.17,3.79
7/28/2016,2.19,2.7,3.21,3.8
7/29/2016,2.13,2.63,3.15,3.79
8/1/2016,2.16,2.7,3.22,3.88
8/2/2016,2.12,2.76,3.26,3.84
8/3/2016,2.17,2.75,3.28,3.92
8/4/2016,2.09,2.65,3.22,3.85
8/5/2016,2.2,2.77,3.31,3.93
8/8/2016,2.21,2.8,3.24,3.94
8/9/2016,2.16,2.74,3.23,3.89
8/10/2016,2.13,2.72,3.19,3.79
8/11/2016,2.24,2.78,3.22,3.84
8/12/2016,2.18,2.69,3.21,3.91
8/15/2016,2.24,2.73,3.27,3.88
8/16/2016,2.21,2.77,3.26,3.94
8/17/2016,2.2,2.75,3.21,3.88
8/18/2016,2.2,2.71,3.25,3.87
8/19/2016,2.24,2.81,3.26,3.97
8/22/2016,2.24,2.8,3.25,3.92
8/23/2016,2.22,2.79,3.22,3.9
8/24/2016,2.18,2.78,3.22,3.87
8/25/2016,2.23,2.79,3.34,3.92
8/26/2016,2.33,2.88,3.38,3.92
8/29/2016,2.27,2.81,3.25,3.96
8/30/2016,2.26,2.81,3.28,3.96
8/31/2016,2.24,2.83,3.26,3.92
9/1/2016,2.26,2.78,3.29,3.95
9/2/2016,2.29,2.87,3.3,3.95
9/6/2016,2.2,2.74,3.29,3.95
9/7/2016,2.2,2.78,3.21,3.88
9/8/2016,2.25,2.81,3.34,3.99
9/9/2016,2.33,2.84,3.38,4.01
9/12/2016,2.27,2.85,3.36,4.04
9/13/2016,2.35,2.93,3.48,4.18
9/14/2016,2.31,2.9,3.41,4.08
9/15/2016,2.3,2.87,3.4,4.14
9/16/2016,2.27,2.89,3.36,4.07
9/19/2016,2.31,2.85,3.42,4.13
9/20/2016,2.26,2.88,3.44,4.05
9/21/2016,2.28,2.87,3.34,4.04
9/22/2016,2.26,2.82,3.28,4.08
9/23/2016,2.21,2.82,3.3,4.06
9/26/2016,2.21,2.78,3.31,4.05
9/27/2016,2.18,2.76,3.21,4.02
9/28/2016,2.21,2.75,3.24,4.01
9/29/2016,2.18,2.74,3.3,3.95
9/30/2016,2.22,2.75,3.27,4.04
10/3/2016,2.28,2.81,3.37,4.05
10/4/2016,2.29,2.88,3.39,4.07
10/5/2016,2.31,2.92,3.45,4.08
10/6/2016,2.37,2.97,3.46,4.1
10/7/2016,2.31,2.91,3.43,4.18
10/11/2016,2.35,2.96,3.49,4.23
10/12/2016,2.36,2.94,3.44,4.16
10/13/2016,2.37,2.95,3.46,4.19
10/14/2016,2.35,2.92,3.45,4.19
10/17/2016,2.32,2.94,3.49,4.19
10/18/2016,2.32,2.9,3.4,4.22
10/19/2016,2.33,2.88,3.5,4.19
10/20/2016,2.33,2.92,3.49,4.16
10/21/2016,2.35,2.91,3.48,4.1
10/24/2016,2.36,2.92,3.42,4.17
10/25/2016,2.34,2.89,3.48,4.22
10/26/2016,2.36,2.92,3.55,4.26
10/27/2016,2.43,2.97,3.55,4.28
10/28/2016,2.42,2.96,3.57,4.27
10/31/2016,2.41,3.02,3.51,4.23
11/1/2016,2.35,2.94,3.49,4.25
11/2/2016,2.31,2.97,3.5,4.2
11/3/2016,2.35,2.95,3.49,4.27
11/4/2016,2.33,2.9,3.49,4.19
11/7/2016,2.39,2.95,3.57,4.3
11/8/2016,2.4,2.99,3.53,4.26
11/9/2016,2.59,3.22,3.77,4.53
11/10/2016,2.61,3.29,3.9,4.59
11/14/2016,2.74,3.36,3.89,4.68
11/15/2016,2.78,3.43,3.95,4.61
11/16/2016,2.78,3.39,3.96,4.65
11/17/2016,2.79,3.41,4.03,4.7
11/18/2016,2.86,3.5,4.04,4.69
11/21/2016,2.86,3.5,4.09,4.64
11/22/2016,2.86,3.48,4.02,4.67
11/23/2016,2.9,3.51,4.08,4.75
11/25/2016,2.9,3.54,4.08,4.69
11/28/2016,2.89,3.52,3.97,4.71
11/29/2016,2.88,3.52,3.99,4.64
11/30/2016,2.93,3.57,4.11,4.74
12/1/2016,2.99,3.61,4.15,4.79
12/2/2016,2.92,3.59,4.11,4.82
12/5/2016,2.9,3.55,4.04,4.78
12/6/2016,2.91,3.51,4.14,4.82
12/7/2016,2.89,3.53,3.99,4.75
12/8/2016,2.92,3.53,4.07,4.8
12/9/2016,2.99,3.66,4.16,4.83
12/12/2016,3,3.65,4.24,4.91
12/13/2016,2.98,3.62,4.17,4.88
12/14/2016,3.11,3.68,4.27,4.88
12/15/2016,3.19,3.78,4.27,4.86
12/16/2016,3.13,3.74,4.34,4.9
12/19/2016,3.13,3.75,4.25,4.82
12/20/2016,3.12,3.78,4.23,4.93
12/21/2016,3.1,3.73,4.29,4.86
12/22/2016,3.11,3.73,4.2,4.84
12/23/2016,3.13,3.74,4.24,4.91
12/27/2016,3.12,3.76,4.28,4.86
12/28/2016,3.08,3.67,4.2,4.79
12/29/2016,3.02,3.67,4.19,4.84
12/30/2016,3.01,3.63,4.17,4.81
1/3/2017,3.01,3.65,4.2,4.75
1/4/2017,3.03,3.66,4.22,4.73
1/5/2017,2.91,3.53,4.04,4.75
1/6/2017,3,3.59,4.14,4.72
1/9/2017,2.94,3.55,4.1,4.64
1/10/2017,2.97,3.58,4.05,4.75
1/11/2017,2.99,3.57,4.13,4.7
1/12/2017,2.95,3.53,4.1,4.69
1/13/2017,2.97,3.58,4.09,4.67
1/17/2017,2.92,3.48,4.02,4.63
1/18/2017,2.99,3.57,4.18,4.74
1/19/2017,3.06,3.61,4.15,4.76
1/20/2017,3.02,3.66,4.22,4.82
1/23/2017,2.95,3.55,4.1,4.78
1/24/2017,3.02,3.6,4.2,4.83
1/25/2017,3.08,3.68,4.19,4.79
1/26/2017,3.02,3.66,4.27,4.8
1/27/2017,2.99,3.66,4.14,4.82
1/30/2017,3.02,3.66,4.15,4.85
1/31/2017,2.98,3.57,4.1,4.73
2/1/2017,3.01,3.62,4.2,4.79
2/2/2017,2.99,3.61,4.24,4.78
2/3/2017,2.99,3.66,4.22,4.87
2/6/2017,2.96,3.57,4.08,4.8
2/7/2017,2.94,3.5,4.12,4.75
2/8/2017,2.9,3.48,4.08,4.73
2/9/2017,2.97,3.56,4.08,4.75
2/10/2017,2.95,3.58,4.09,4.71
2/13/2017,3.01,3.59,4.13,4.75
2/14/2017,3.04,3.66,4.12,4.86
2/15/2017,3.11,3.73,4.27,4.89
2/16/2017,3.03,3.63,4.14,4.86
2/17/2017,2.98,3.59,4.11,4.82
2/21/2017,3.01,3.62,4.16,4.77
2/22/2017,2.98,3.56,4.09,4.73
2/23/2017,2.97,3.55,4.13,4.7
2/24/2017,2.9,3.51,4.07,4.73
2/27/2017,2.96,3.51,4.11,4.74
2/28/2017,2.96,3.56,4.03,4.71
3/1/2017,3.04,3.66,4.11,4.78
3/2/2017,3.09,3.67,4.19,4.89
3/3/2017,3.12,3.68,4.23,4.82
3/6/2017,3.1,3.72,4.19,4.83
3/7/2017,3.11,3.67,4.18,4.82
3/8/2017,3.18,3.76,4.29,4.95
3/9/2017,3.21,3.82,4.35,5
3/10/2017,3.17,3.78,4.34,4.89
3/13/2017,3.23,3.77,4.29,4.97
3/14/2017,3.21,3.82,4.34,4.89
3/15/2017,3.1,3.65,4.17,4.93
3/16/2017,3.15,3.74,4.28,4.94
3/17/2017,3.08,3.69,4.23,4.89
3/20/2017,3.07,3.65,4.12,4.87
3/21/2017,3.04,3.63,4.1,4.74
3/22/2017,3,3.56,4.13,4.74
3/23/2017,3.02,3.61,4.17,4.8
3/24/2017,3,3.57,4.05,4.74
3/27/2017,2.99,3.55,4.12,4.7
3/28/2017,3.02,3.59,4.17,4.75
3/29/2017,3,3.56,4.11,4.74
3/30/2017,3.03,3.62,4.16,4.82
3/31/2017,3.03,3.59,4.06,4.77
4/3/2017,2.93,3.53,4.01,4.71
4/4/2017,2.93,3.51,4.07,4.67
4/5/2017,2.92,3.51,4.02,4.66
4/6/2017,2.96,3.5,3.99,4.77
4/7/2017,2.97,3.54,4.08,4.77
4/10/2017,2.96,3.57,4.05,4.68
4/11/2017,2.89,3.51,3.98,4.72
4/12/2017,2.89,3.45,3.97,4.62
4/13/2017,2.86,3.42,3.97,4.66
4/17/2017,2.88,3.4,4,4.6
4/18/2017,2.77,3.31,3.92,4.6
4/19/2017,2.84,3.37,3.87,4.64
4/20/2017,2.86,3.44,3.94,4.6
4/21/2017,2.85,3.39,3.91,4.61
4/24/2017,2.87,3.46,3.98,4.69
4/25/2017,2.97,3.55,4.03,4.73
4/26/2017,2.91,3.5,3.99,4.66
4/27/2017,2.91,3.43,4.05,4.67
4/28/2017,2.91,3.45,3.95,4.67
5/1/2017,2.94,3.46,4.09,4.76
5/2/2017,2.91,3.43,4.05,4.74
5/3/2017,2.95,3.49,4.02,4.75
5/4/2017,2.97,3.57,4.01,4.75
5/5/2017,2.99,3.54,4.07,4.71
5/8/2017,2.98,3.55,4.14,4.72
5/9/2017,3.04,3.62,4.14,4.83
5/10/2017,2.99,3.58,4.16,4.82
5/11/2017,3.01,3.53,4.12,4.76
5/12/2017,2.91,3.5,4.08,4.76
5/15/2017,2.95,3.53,3.99,4.72
5/16/2017,2.92,3.49,4.07,4.71
5/17/2017,2.82,3.37,3.98,4.67
5/18/2017,2.87,3.44,3.9,4.59
5/19/2017,2.87,3.42,3.88,4.66
5/22/2017,2.85,3.42,4,4.61
5/23/2017,2.89,3.49,4.02,4.65
5/24/2017,2.87,3.44,3.97,4.68
5/25/2017,2.86,3.41,3.93,4.65
5/26/2017,2.87,3.46,3.99,4.62
5/30/2017,2.86,3.36,3.95,4.63
5/31/2017,2.8,3.38,3.9,4.59
6/1/2017,2.86,3.35,3.91,4.61
6/2/2017,2.76,3.36,3.83,4.55
6/5/2017,2.79,3.38,3.94,4.52
6/6/2017,2.78,3.35,3.79,4.57
6/7/2017,2.81,3.33,3.94,4.6
6/8/2017,2.83,3.4,3.88,4.53
6/9/2017,2.83,3.38,3.92,4.58
6/12/2017,2.86,3.39,3.95,4.62
6/13/2017,2.88,3.41,3.86,4.57
6/14/2017,2.82,3.31,3.86,4.59
6/15/2017,2.86,3.37,3.87,4.47
6/16/2017,2.81,3.37,3.81,4.48
6/19/2017,2.88,3.35,3.87,4.55
6/20/2017,2.85,3.34,3.84,4.49
6/21/2017,2.88,3.34,3.84,4.44
6/22/2017,2.85,3.38,3.89,4.48
6/23/2017,2.84,3.37,3.81,4.54
6/26/2017,2.87,3.35,3.85,4.42
6/27/2017,2.89,3.42,3.95,4.58
6/28/2017,2.87,3.45,3.95,4.59
6/29/2017,2.95,3.44,4.01,4.59
6/30/2017,2.96,3.52,3.97,4.6
7/3/2017,3.01,3.52,4.06,4.66
7/5/2017,3.02,3.54,4.02,4.62
7/6/2017,3.03,3.59,4.09,4.71
7/7/2017,3.01,3.61,4.15,4.74
7/10/2017,3,3.57,4.03,4.66
7/11/2017,2.99,3.51,4.12,4.7
7/12/2017,2.95,3.53,4.09,4.68
7/13/2017,2.95,3.54,4.11,4.74
7/14/2017,2.92,3.53,4,4.66
7/17/2017,2.93,3.46,4,4.71
7/18/2017,2.92,3.47,3.93,4.61
7/19/2017,2.92,3.47,3.99,4.57
7/20/2017,2.92,3.43,3.97,4.66
7/21/2017,2.86,3.42,3.95,4.6
7/24/2017,2.92,3.41,3.99,4.54
7/25/2017,2.99,3.49,4.09,4.62
7/26/2017,2.91,3.47,3.94,4.6
7/27/2017,2.91,3.51,4,4.68
7/28/2017,2.92,3.47,3.96,4.69
7/31/2017,2.9,3.45,3.98,4.71
8/1/2017,2.85,3.47,3.98,4.67
8/2/2017,2.87,3.48,3.96,4.66
8/3/2017,2.87,3.42,3.89,4.6
8/4/2017,2.88,3.44,4,4.66
8/7/2017,2.86,3.43,3.99,4.58
8/8/2017,2.94,3.43,4.01,4.69
8/9/2017,2.87,3.43,4,4.64
8/10/2017,2.88,3.36,3.94,4.51
8/11/2017,2.83,3.34,3.85,4.6
8/14/2017,2.84,3.4,3.97,4.59
8/15/2017,2.91,3.42,3.94,4.6
8/16/2017,2.87,3.37,3.97,4.53
8/17/2017,2.86,3.39,3.84,4.6
8/18/2017,2.83,3.39,3.84,4.59
8/21/2017,2.81,3.38,3.87,4.54
8/22/2017,2.86,3.42,3.94,4.52
8/23/2017,2.84,3.34,3.85,4.51
8/24/2017,2.85,3.36,3.89,4.55
8/25/2017,2.86,3.37,3.87,4.47
8/28/2017,2.81,3.37,3.84,4.57
8/29/2017,2.8,3.29,3.81,4.44
8/30/2017,2.8,3.31,3.83,4.53
8/31/2017,2.8,3.33,3.88,4.52
9/1/2017,2.83,3.33,3.86,4.54
9/5/2017,2.74,3.23,3.78,4.41
9/6/2017,2.77,3.28,3.77,4.41
9/7/2017,2.68,3.24,3.7,4.41
9/8/2017,2.72,3.27,3.81,4.45
9/11/2017,2.81,3.34,3.87,4.54
9/12/2017,2.81,3.36,3.87,4.5
9/13/2017,2.85,3.38,3.85,4.49
9/14/2017,2.86,3.37,3.96,4.54
9/15/2017,2.9,3.4,3.86,4.56
9/18/2017,2.92,3.4,3.92,4.56
9/19/2017,2.91,3.43,3.9,4.54
9/20/2017,2.96,3.52,4.02,4.55
9/21/2017,2.99,3.47,3.95,4.54
9/22/2017,2.93,3.47,4.01,4.52
9/25/2017,2.95,3.43,3.95,4.53
9/26/2017,2.96,3.47,3.97,4.53
9/27/2017,3.01,3.47,4.05,4.62
9/28/2017,2.95,3.51,4.04,4.65
9/29/2017,2.99,3.56,3.99,4.68
10/2/2017,2.99,3.5,3.99,4.64
10/3/2017,2.99,3.51,4.01,4.63
10/4/2017,2.97,3.51,4.07,4.66
10/5/2017,3.01,3.56,4.07,4.71
10/6/2017,3.04,3.6,4.07,4.67
10/10/2017,3,3.55,4.07,4.7
10/11/2017,3.01,3.53,4.04,4.65
10/12/2017,3.04,3.52,4.09,4.67
10/13/2017,3,3.5,4.01,4.53
10/16/2017,3.01,3.49,4,4.55
10/17/2017,3.02,3.5,3.99,4.58
10/18/2017,3.05,3.53,4,4.63
10/19/2017,3.07,3.55,4.09,4.6
10/20/2017,3.12,3.58,4.14,4.72
10/23/2017,3.06,3.59,4.04,4.68
10/24/2017,3.12,3.59,4.11,4.67
10/25/2017,3.12,3.65,4.2,4.74
10/26/2017,3.15,3.63,4.15,4.69
10/27/2017,3.11,3.61,4.18,4.71
10/30/2017,3.09,3.58,4.07,4.66
10/31/2017,3.09,3.56,4.09,4.68
11/1/2017,3.11,3.55,4.08,4.59
11/2/2017,3.05,3.58,4.01,4.57
11/3/2017,3.09,3.52,3.99,4.55
11/6/2017,3.05,3.56,4.07,4.55
11/7/2017,3.08,3.5,4.06,4.58
11/8/2017,3.06,3.52,4.03,4.52
11/9/2017,3.08,3.6,4,4.58
11/10/2017,3.11,3.65,4.15,4.72
11/13/2017,3.18,3.67,4.1,4.71
11/14/2017,3.11,3.65,4.05,4.69
11/15/2017,3.09,3.59,4.05,4.56
11/16/2017,3.16,3.64,4.05,4.6
11/17/2017,3.11,3.56,4.11,4.57
11/20/2017,3.18,3.62,4.03,4.63
11/21/2017,3.16,3.66,4.09,4.53
11/22/2017,3.13,3.58,4.08,4.59
11/24/2017,3.16,3.59,4.09,4.55
11/27/2017,3.16,3.57,4.05,4.63
11/28/2017,3.14,3.64,4.02,4.61
11/29/2017,3.16,3.64,4.11,4.67
11/30/2017,3.21,3.65,4.1,4.7
12/1/2017,3.21,3.67,4.11,4.63
12/4/2017,3.2,3.64,4.07,4.64
12/5/2017,3.22,3.63,4.02,4.5
12/6/2017,3.19,3.6,4.07,4.58
12/7/2017,3.21,3.64,4.09,4.56
12/8/2017,3.22,3.64,4.05,4.64
12/11/2017,3.25,3.7,4.06,4.58
12/12/2017,3.27,3.65,4.15,4.56
12/13/2017,3.19,3.64,4.01,4.61
12/14/2017,3.21,3.66,4.11,4.5
12/15/2017,3.24,3.61,4.1,4.57
12/18/2017,3.23,3.63,4.05,4.56
12/19/2017,3.33,3.72,4.15,4.65
12/20/2017,3.32,3.79,4.21,4.69
12/21/2017,3.32,3.77,4.19,4.71
12/22/2017,3.36,3.79,4.13,4.64
12/26/2017,3.33,3.77,4.22,4.65
12/27/2017,3.31,3.7,4.15,4.55
12/28/2017,3.28,3.7,4.19,4.64
12/29/2017,3.26,3.67,4.05,4.64
1/2/2018,3.33,3.74,4.12,4.62
1/3/2018,3.33,3.76,4.1,4.66
1/4/2018,3.34,3.76,4.21,4.61
1/5/2018,3.38,3.77,4.19,4.61
1/8/2018,3.34,3.76,4.25,4.68
1/9/2018,3.41,3.86,4.31,4.67
1/10/2018,3.4,3.81,4.25,4.75
1/11/2018,3.4,3.86,4.19,4.71
1/12/2018,3.44,3.83,4.3,4.7
1/16/2018,3.44,3.88,4.27,4.68
1/17/2018,3.48,3.84,4.28,4.69
1/18/2018,3.48,3.94,4.34,4.82
1/19/2018,3.52,3.91,4.29,4.76
1/22/2018,3.54,3.95,4.33,4.84
1/23/2018,3.53,3.9,4.37,4.74
1/24/2018,3.49,3.97,4.37,4.84
1/25/2018,3.46,3.9,4.37,4.72
1/26/2018,3.52,3.94,4.41,4.81
1/29/2018,3.55,4,4.38,4.84
1/30/2018,3.57,4.05,4.41,4.87
1/31/2018,3.57,4.03,4.41,4.86
2/1/2018,3.62,4.09,4.47,4.95
2/2/2018,3.65,4.12,4.57,4.97
2/5/2018,3.6,4.03,4.46,4.97
2/6/2018,3.6,4.1,4.48,4.93
2/7/2018,3.67,4.14,4.6,5.03
2/8/2018,3.66,4.09,4.6,5.02
2/9/2018,3.62,4.09,4.5,5.07
2/12/2018,3.61,4.14,4.62,4.98
2/13/2018,3.61,4.11,4.58,4.97
2/14/2018,3.72,4.21,4.64,5.08
2/15/2018,3.7,4.18,4.62,4.99
2/16/2018,3.68,4.16,4.61,5.07
2/20/2018,3.74,4.18,4.53,5.1
2/21/2018,3.76,4.21,4.66,5.09
2/22/2018,3.76,4.2,4.58,5.08
2/23/2018,3.68,4.12,4.63,5.08
2/26/2018,3.66,4.13,4.53,5.09
2/27/2018,3.74,4.16,4.66,5.11
2/28/2018,3.71,4.2,4.53,5.07
3/1/2018,3.64,4.09,4.52,4.99
3/2/2018,3.69,4.12,4.62,5
3/5/2018,3.73,4.14,4.63,5
3/6/2018,3.75,4.14,4.53,5.04
3/7/2018,3.74,4.15,4.56,5.09
3/8/2018,3.69,4.13,4.6,5.02
3/9/2018,3.73,4.22,4.66,5.08
3/12/2018,3.74,4.15,4.55,5.04
3/13/2018,3.71,4.12,4.57,4.98
3/14/2018,3.67,4.15,4.53,4.91
3/15/2018,3.71,4.16,4.56,4.96
3/16/2018,3.73,4.11,4.5,5.02
3/19/2018,3.73,4.11,4.58,4.95
3/20/2018,3.75,4.17,4.57,5.05
3/21/2018,3.74,4.17,4.58,5.06
3/22/2018,3.68,4.12,4.49,4.99
3/23/2018,3.67,4.14,4.57,4.95
3/26/2018,3.71,4.18,4.55,4.92
3/27/2018,3.66,4.07,4.47,4.91
3/28/2018,3.69,4.1,4.46,4.9
3/29/2018,3.61,4.05,4.42,4.91
4/2/2018,3.64,4.03,4.49,4.88
4/3/2018,3.67,4.12,4.47,4.95
4/4/2018,3.67,4.13,4.46,4.92
4/5/2018,3.71,4.1,4.59,4.99
4/6/2018,3.66,4.09,4.45,4.88
4/9/2018,3.65,4.06,4.43,4.86
4/10/2018,3.67,4.07,4.56,4.85
4/11/2018,3.72,4.07,4.49,4.91
4/12/2018,3.74,4.14,4.53,4.94
4/13/2018,3.76,4.1,4.52,4.9
4/16/2018,3.79,4.16,4.58,4.91
4/17/2018,3.76,4.11,4.49,4.94
4/18/2018,3.83,4.16,4.58,5.01
4/19/2018,3.86,4.25,4.6,4.98
4/20/2018,3.87,4.29,4.71,5.01
4/23/2018,3.89,4.29,4.74,5.09
4/24/2018,3.91,4.29,4.68,5.05
4/25/2018,3.91,4.34,4.69,5.1
4/26/2018,3.91,4.3,4.74,5.04
4/27/2018,3.9,4.29,4.7,5.02
4/30/2018,3.85,4.27,4.68,5
5/1/2018,3.9,4.3,4.67,5.03
5/2/2018,3.86,4.26,4.64,5.1
5/3/2018,3.88,4.27,4.62,5.04
5/4/2018,3.87,4.24,4.63,4.97
5/7/2018,3.85,4.23,4.64,5
5/8/2018,3.88,4.26,4.68,5.07
5/9/2018,3.9,4.3,4.76,5.03
5/10/2018,3.92,4.29,4.68,5.02
5/11/2018,3.94,4.29,4.73,5.07
5/14/2018,3.95,4.3,4.74,5.12
5/15/2018,4.01,4.43,4.82,5.17
5/16/2018,4.02,4.4,4.82,5.21
5/17/2018,4.02,4.41,4.86,5.16
5/18/2018,3.97,4.36,4.81,5.19
5/21/2018,3.96,4.4,4.71,5.09
5/22/2018,3.95,4.37,4.74,5.13
5/23/2018,3.91,4.34,4.66,5.14
5/24/2018,3.91,4.29,4.72,5.08
5/25/2018,3.84,4.21,4.65,4.99
5/29/2018,3.68,4.04,4.49,4.86
5/30/2018,3.74,4.12,4.49,4.88
5/31/2018,3.78,4.14,4.5,4.93
6/1/2018,3.8,4.25,4.54,5
6/4/2018,3.85,4.25,4.67,5.04
6/5/2018,3.85,4.27,4.68,5.04
6/6/2018,3.86,4.26,4.63,5.01
6/7/2018,3.85,4.21,4.69,5
6/8/2018,3.82,4.27,4.64,5.03
6/11/2018,3.85,4.29,4.63,5.06
6/12/2018,3.9,4.31,4.65,4.98
6/13/2018,3.9,4.3,4.66,4.99
6/14/2018,3.86,4.28,4.69,5.03
6/15/2018,3.9,4.25,4.68,4.97
6/18/2018,3.87,4.24,4.57,4.99
6/19/2018,3.85,4.23,4.61,5
6/20/2018,3.88,4.25,4.68,4.98
6/21/2018,3.85,4.25,4.55,5.03
6/22/2018,3.83,4.24,4.58,4.97
6/25/2018,3.81,4.19,4.59,4.91
6/26/2018,3.81,4.24,4.63,4.92
6/27/2018,3.81,4.17,4.57,4.89
6/28/2018,3.8,4.18,4.49,4.97
6/29/2018,3.79,4.14,4.51,4.88
7/2/2018,3.8,4.16,4.57,4.9
7/3/2018,3.8,4.19,4.58,4.87
7/5/2018,3.84,4.13,4.51,4.92
7/6/2018,3.76,4.16,4.49,4.85
7/9/2018,3.83,4.17,4.56,4.85
7/10/2018,3.85,4.17,4.54,4.95
7/11/2018,3.83,4.19,4.61,4.87
7/12/2018,3.8,4.19,4.6,4.89
7/13/2018,3.78,4.13,4.55,4.87
7/16/2018,3.82,4.16,4.5,4.87
7/17/2018,3.81,4.23,4.61,4.89
7/18/2018,3.82,4.18,4.61,4.92
7/19/2018,3.82,4.15,4.53,4.93
7/20/2018,3.85,4.24,4.65,4.93
7/23/2018,3.9,4.3,4.65,5.01
7/24/2018,3.89,4.25,4.65,5.03
7/25/2018,3.91,4.24,4.7,4.97
7/26/2018,3.91,4.28,4.71,5.07
7/27/2018,3.91,4.28,4.7,5.03
7/30/2018,3.94,4.31,4.67,5.05
7/31/2018,3.92,4.29,4.67,4.99
8/1/2018,3.96,4.31,4.73,5.09
8/2/2018,3.91,4.29,4.69,5.01
8/3/2018,3.92,4.27,4.6,5.07
8/6/2018,3.86,4.27,4.67,5.01
8/7/2018,3.9,4.3,4.67,5.09
8/8/2018,3.93,4.32,4.7,5.02
8/9/2018,3.87,4.29,4.6,5.03
8/10/2018,3.83,4.17,4.63,4.93
8/13/2018,3.85,4.2,4.6,4.92
8/14/2018,3.87,4.2,4.56,4.95
8/15/2018,3.82,4.18,4.54,4.97
8/16/2018,3.85,4.17,4.6,4.94
8/17/2018,3.8,4.17,4.52,4.99
8/20/2018,3.76,4.15,4.5,4.93
8/21/2018,3.81,4.2,4.59,4.98
